Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
,挂钟,Wall clock,9105190000,91052900000,0.15,0.13,,,摩托车座套,Motorcycle seat cover,8714999000,871410900090,0.09,0.15,0.01,0.13,,子母扣,Snap fasteners,9606.10.00,18.00,0.21,0.03
,壁钟,Bracket clock,9105219000,91052900000,0.15,0.13,,,发动机支架,Engine support,8714999000,871410900090,0.09,0.15,0.01,0.13,,笔,pen,9608.10.00,18.00,0.21,0.03
,台钟,Table clock,9105999000,91052900000,0.15,0.13,,,摩托车护手,Motorcycle handguard,8714999000,871410900090,0.09,0.15,0.01,0.13,,真空瓶,Vacuum bottle,9617.00.10,18.00,0.21,0.03
,桌上钟,Table clock,9105999000,91052900000,0.15,0.13,,,摩托车汽缸盖,Motorcycle cylinder head,8714999000,871410900090,0.09,0.15,0.01,0.13,,针线套装,Sewing set,9605.00.00,18.00,0.21,0.03
,钟头,Hour,9114900000,91052900000,0.15,0.13,,,方向盘,Steering wheel,8714999000,871410900090,0.09,0.15,0.01,0.13,,链网,Chain mesh,7314.19.00,14.00,0.21,0.03
,挂钟钟摆,Wall clock pendulum,9114900000,91052900000,0.15,0.13,,,摩托车三角轧头,Motorcycle triangle gin,8714999000,871410900090,0.09,0.15,0.01,0.13,,五金链,Metal chain,7315.11.00,12.60,0.21,0.03
,时间记录表,Time record sheet,9106909000,91061000000,0,0.13,,,摩托车曲轴,Motorcycle crankshaft,8714999000,871410900090,0.09,0.15,0.01,0.13,,门锁链,Door chains,7315.20.00,12.60,0.21,0.03
,运行指示器,Run indicator,8531200090,91069090000,0,0.13,,,摩托车把手上升器,Motorcycle handlebar ascender,8714999000,871410900090,0.09,0.15,0.01,0.13,,焊接链,Welded chain,7315.82.00,12.60,0.21,0.03
,跳字电子秒表,Jump type electronic stopwatch,9102919000,91069090000,0,0.13,,,摩托车排气系统,Motorcycle exhaust system,8714999000,871410900090,0.09,0.15,0.01,0.13,,领链,Collar chain,7315.82.00,12.60,0.21,0.03
,计数器,Counter,8470100000,91070000000,0,0.13,,,摩托车把手垫,Motorcycle handle pad,8714999000,871410900090,0.09,0.15,0.01,0.13,,牵引链,Tow chain,7315.82.00,12.60,0.21,0.03
,台式机,Desktop computer,8471490090,91070000000,0,0.13,,,摩托车排气管,Motorcycle exhaust pipe,8714999000,871410900090,0.09,0.15,0.01,0.13,,吊链,Pendant chains,7315.89.00,12.60,0.21,0.03
,定时开关,Timing switch,9017209000,91070000000,0,0.13,,,摩托车转向减震器,motorcycle steering shock absorber,8714999000,871410900090,0.09,0.15,0.01,0.13,,延长链,Extension chain,7315.89.00,12.60,0.21,0.03
,光路,Optical path,9027900000,91070000000,0,0.13,,,摩托车牌照架,Motorcycle plate frame,8714999000,871410900090,0.09,0.15,0.01,0.13,,尾链,Tail chain,7315.90.00,12.60,0.21,0.03
,电子计时器,Electronic timer,9102919000,91070000000,0,0.13,,,摩托车油门杠杆,Motorcycle throttle lever,8714999000,871410900090,0.09,0.15,0.01,0.13,,正时链,Timing chain,8483.90.00,12.60,0.21,0
,定时器,timer,9106100000,91070000000,0,0.13,,,摩托车摇臂线轴,Motorcycle rocker arm spool,8714999000,871410900090,0.09,0.15,0.01,0.13,,灯箱,Light box,9405.39.00,18.00,0.21,0.03
,烹饪计时器,Cooking timer,9106909000,91070000000,0,0.13,,,摩托车刹车拉杆,Motorcycle brake pull rod,8714999000,871410900090,0.09,0.15,0.01,0.13,,插脚,Pins,8418.99.00,12.60,0.21,0
,时间控制器,Time controller,9106909000,91070000000,0,0.13,,,摩托车轴块,Motorcycle axle block,8714999000,871410900090,0.09,0.15,0.01,0.13,,卡板,Card board,4819.10.00,16.00,0.21,0.03
,时钟计时器,Clock timer,9114900000,91070000000,0,0.13,,,摩托车换挡杆,Motorcycle gear shift lever,8714999000,871410900090,0.09,0.15,0.01,0.13,,投线仪,Line projector,9031.49.90,02.00,0.105,0
,帽子扣,Hat clasp,3926901000,91139000000,0.1,0.13,,,摩托车车架叉,Motorcycle frame fork,8714999000,871410900090,0.09,0.15,0.01,0.13,,光学水平仪,Optical level,9031.49.90,02.00,0.105,0
,大提琴,Cello,9202100000,92029090000,0.1,0.13,,,摩托车离合器杠杆,Motorcycle clutch lever,8714999000,871410900090,0.09,0.15,0.01,0.13,,激光水平尺,Laser level,9031.49.90,02.00,0.105,0
,竖琴,Harp,9202100000,92029090000,0.1,0.13,,,摩托车前进控制,Motorcycle forward control,8714999000,871410900090,0.09,0.15,0.01,0.13,,水准仪,level,9031.80.40,16.00,0.105,0
,提琴,Violin,9202100000,92029090000,0.1,0.13,,,摇臂延伸件,Rocker arm extension,8714999000,871410900090,0.09,0.15,0.01,0.13,,水平尺,Spirit level,9031.80.60,12.60,0.21,0
,手提琴,Hand violin,9202100000,92029090000,0.1,0.13,,,摩托车脚蹬,Motorcycle pedal,8714999000,871410900090,0.09,0.15,0.01,0.13,,水平器,Leveler,9031.80.60,12.60,0.21,0
,二胡,Erhu,9202909090,92029090000,0.1,0.13,,,摩托车刹车系统,Motorcycle brake system,8714999000,871410900090,0.09,0.15,0.01,0.13,,水平仪,Spirit level,9031.80.60,12.60,0.21,0
,簧片,Spring blade,9209999000,92051000000,0.1,0.13,,,摩托车刹车踏板,Motorcycle brake pedal,8714999000,871410900090,0.09,0.15,0.01,0.13,,水准泡,Level of the bubble,9031.80.60,12.60,0.21,0
,喇叭管,Horn tube,3917400019,92051000000,0.1,0.13,,,摩托车搁脚板,Motorcycle footboard,8714999000,871410900090,0.09,0.15,0.01,0.13,,卡架,Card holders,4823.90.20,00.00,0.21,0.03
,打击板,Strike plate,9209999000,92060000000,0.1,0.13,,,摩托车活塞环,Motorcycle piston ring,8714999000,871410900090,0.09,0.15,0.01,0.13,,孔帽,Hole caps,8302.41.00,35.00,0.21,0.03
,装饰鼓,Decorative drum,3926409000,92060000000,0.1,0.13,,,摩托车制动衬块,Motorcycle brake liner,8714999000,871410900090,0.09,0.15,0.01,0.13,,顶帽,Top cap,7307.99.00,12.60,0.21,0.03
,太阳能电板,Solar panel,8501310090,92060000000,0.1,0.13,,,摩托车挡板,Motorcycle baffle,8714999000,871410900090,0.09,0.15,0.01,0.13,,挤压机,Squeezer,8435.90.00,12.60,0.21,0
,仪表组,Instrument group,9029200090,92060000000,0.1,0.13,,,摩托车鼓刹,Motorcycle drum brake,8714999000,871410900090,0.09,0.15,0.01,0.13,,底夹,Bottom clamp,8708.29.19,12.60,0.21,0
,仪表,Meters,8531200090,92071000000,0.1,0.13,,,摩托车消音管,Motorcycle muffler tube,8714999000,871410900090,0.09,0.15,0.01,0.13,,夹扣,Clips,7318.24.00,16.00,0.21,0.03
,贝斯,Bass,9202100000,92079000000,0.1,0.13,,,刹车杆,Brake lever,8714999000,871410900090,0.09,0.15,0.01,0.13,,挂板,Hanging panel,8433.90.10,16.00,0.21,0.03
,琴弦,string,9209999000,92093000000,0.05,0.13,,,摩托车排气集管,Motorcycle exhaust manifold,8714999000,871410900090,0.09,0.15,0.01,0.13,,卡垫,Card pads,8708.29.19,12.60,0.21,0
,吉他琴桥,Guitar bridge,9209999000,92099200000,0.05,0.13,,,刹车踏板,Brake pedal,8714999000,871410900090,0.09,0.15,0.01,0.13,,滑球,Slide ball,8302.41.00,35.00,0.21,0.03
,吉他拾音器,Guitar pickup,9209999000,92099200000,0.05,0.13,,,摩托车转子,Motorcycle rotor,8714999000,871410900090,0.09,0.15,0.01,0.13,,增氧机,Aerator,8413.70.10,12.60,0.21,0
,吉他弦钮,Guitar button,9209999000,92099200000,0.05,0.13,,,摩托车喷气套件,motorcycle jet kit,8714999000,871410900090,0.09,0.15,0.01,0.13,,尿垫,Urine pad,9619.00.00,16.00,0.21,0.03
,吉他旋钮,Guitar knob,9209999000,92099200000,0.05,0.13,,,摩托车启动装置,Motorcycle starting gear,8714999000,871410900090,0.09,0.15,0.01,0.13,,吸尘器配件,Vacuum cleaner accessories,8508.70.00,12.60,0.21,0
,吉他档子,Guitar gear,9209999000,92099200000,0.05,0.13,,,摩托车喷射器,Motorcycle ejector,8714999000,871410900090,0.09,0.15,0.01,0.13,,吸尘器尘袋,vacuum cleaner dust bag,8508.70.00,12.60,0.21,0
,吉他护板,Guitar guard,9209999000,92099200000,0.05,0.13,,,摩托车定子,Motorcycle stator,8714999000,871410900090,0.09,0.15,0.01,0.13,,鼓风机,household Blower,8414.59.10,00.00,0.21,0
,吉他弦,Guitar string,9209999000,92099200000,0.05,0.13,,,排气隔热板,exhaust heat shield,8714999000,871410900090,0.09,0.15,0.01,0.13,,万用表,universal meter,9030.32.00,02.00,0.105,0
,吉他拨片,Guitar pick,9209999000,92099200000,0.05,0.13,,,摩托车链条调节器,Motorcycle chain regulator,8714999000,871410900090,0.09,0.15,0.01,0.13,,地毯,carpet,5702.10.00,35.00,0.21,0.03
,吉他锁扣,Guitar lock,9209999000,92099200000,0.05,0.13,,,摩托车尾管,Motorcycle stern pipe,8714999000,871410900090,0.09,0.15,0.01,0.13,,毯子,blanket,6301.40.00,35.00,0.21,0.03
,旋钮头,Knob heads,3926901000,92099200000,0.05,0.13,,,摩托车链条罩,Motorcycle chain cover,8714999000,871410900090,0.09,0.15,0.01,0.13,,干衣球,dryer ball,6307.90.90,35.00,0.21,0.03
,拾音器,Pickup,8522100000,92099200000,0.05,0.13,,,摩托车排气夹,Motorcycle exhaust clip,8714999000,871410900090,0.09,0.15,0.01,0.13,,洗衣机配件,Washing machine accessories,8450.20.90,20.00,0.105,0
,吉他踏板,Guitar pedal,9209999000,92099400000,0.05,0.13,,,摩托车排气端盖,Motorcycle exhaust end cap,8714999000,871410900090,0.09,0.15,0.01,0.13,,表芯,Movements,9108.90.00,18.00,0.21,0.03
,吉他噪音门,Guitar noise gate,9209999000,92099400000,0.05,0.13,,,摩托车化油器,Motorcycle carburetor,8714999000,871410900090,0.09,0.15,0.01,0.13,,表壳,Watch case,9111.20.10,18.00,0.21,0.03
,拾音头,Pickup head,8522100000,92099400000,0.05,0.13,,,摩托车连环套,motorcycle chain cover,8714999000,871410900090,0.09,0.15,0.01,0.13,,表链,Watch chain,9113.20.00,18.00,0.21,0.03
,脚踏开关,Foot switch,9209999000,92099990000,0.05,0.13,,,摩托车链条导引件,Motorcycle chain guide,8714999000,871410900090,0.09,0.15,0.01,0.13,,手表配件,Watch accessories,9113.90.00,18.00,0.21,0.03
,悬架,suspension,9209999000,92099990000,0.05,0.13,,,摩托车线,Motorcycle line,8714999000,871410900090,0.09,0.15,0.01,0.13,,指针,strip,9113.90.00,18.00,0.21,0.03
,萨克斯簧片,Saxophone reed,9209999000,92099990000,0.05,0.13,,,摩托车链条滑块,Motorcycle chain slider,8714999000,871410900090,0.09,0.15,0.01,0.13,,表带,Watch band,9113.90.00,18.00,0.21,0.03
,鼓槌,drumstick,9209999000,92099990000,0.05,0.13,,,进气管,intake pipe,4009220000,871410900090,0.09,0.15,0.01,0.13,,法兰,flange,7307.21.00,12.60,0.21,0.03
,萨克斯吹嘴,Saxophone mouthpiece,9209999000,92099990000,0.05,0.13,,,摩托车链条滚轮,Motorcycle chain roller,8714999000,871410900090,0.09,0.15,0.01,0.13,,三通,tee,7307.99.00,12.60,0.21,0.03
,萨克斯哨卡,Saxophone whistle,9209999000,92099990000,0.05,0.13,,,摩托车油箱盖,Motorcycle fuel tank cap,8714999000,871410900090,0.09,0.15,0.01,0.13,,紧固件,fastener,7412.20.00,12.60,0.21,0.03
,调音表,Instrument Tuner,9209999000,92099990000,0.05,0.13,,,摩托车油箱,Motorcycle fuel tank,8714999000,871410900090,0.09,0.15,0.01,0.13,,生料带,raw material belt,8484.10.00,16.00,0.21,0.03
,指挥棒,baton,9209999000,92099990000,0.05,0.13,,,摩托车氮气套件,Motorcycle Nitrogen Kit,8714999000,871410900090,0.09,0.15,0.01,0.13,,压嘴,pressure nozzle,8413.91.90,12.60,0.21,0
,滑棒,Sliding rod,9209999000,92099990000,0.05,0.13,,,摩托车火花塞帽,Motorcycle spark plug cap,8714999000,871410900090,0.09,0.15,0.01,0.13,,接头,Connector,8413.91.90,12.60,0.21,0
,卷弦器,winder,9209999000,92099990000,0.05,0.13,,,气帽通风口,Air cap vent,8714999000,871410900090,0.09,0.15,0.01,0.13,,头饰,Headdress,6505.00.39,20.00,0.21,0.03
,喇叭口,Horn mouth,3926901000,92099990000,0.05,0.13,,,油箱保护器,Fuel tank protector,8714999000,871410900090,0.09,0.15,0.01,0.13,,戒指,ring,7113.11.00,18.00,0.21,0.03
,毛毡头,Felt tip,9603409090,92099990000,0.05,0.13,,,摩托车前灯罩,Motorcycle front lampshade,8714999000,871410900090,0.09,0.15,0.01,0.13,,脚链,Anklet Jewelry,7113.19.00,18.00,0.21,0.03
,儿童座椅垫,Child seat cushion,9404901039,94012090000,0.15,0.13,,,摩托车仪表总成,Motorcycle instrument assembly,8714999000,871410900090,0.09,0.15,0.01,0.13,,袖扣,cufflinks,7117.11.00,18.00,0.21,0.03
,安全座,Safety seat,9506910090,94012090000,0.15,0.13,,,摩托车轮胎链,Motorcycle tire chain,8714999000,871410900090,0.09,0.15,0.01,0.13,,手链,Bracelet,7117.19.00,35.00,0.21,0.03
,焊接电源,Welding power source,8504330010,94012090000,0.15,0.13,,,摩托车水温表,motorcycle water temperature gauge,8714999000,871410900090,0.09,0.15,0.01,0.13,,胸针,brooch,7117.19.00,35.00,0.21,0.03
,爵士鼓座,Drum set,9209999000,94017100000,0.15,0.13,,,摩托车车架减震器,Motorcycle frame shock absorber,8714999000,871410900090,0.09,0.15,0.01,0.13,,仿首饰零件,Imitation jewelry parts,7117.19.00,35.00,0.21,0.03
,浴室防滑凳,Non-slip bathroom stool,3924900059,94017100000,0.15,0.13,,,摩托车油压力表,Motorcycle oil pressure gauge,8714999000,871410900090,0.09,0.15,0.01,0.13,,手镯,bracelet,7117.19.00,35.00,0.21,0.03
,搁脚凳,Ottoman,9401809000,94017100000,0.15,0.13,,,摩托车挡泥板,Motorcycle fender,8714999000,871410900090,0.09,0.15,0.01,0.13,,吊坠,pendant,7117.90.00,35.00,0.21,0.03
,沐浴椅,Bath chair,9401809000,94017100000,0.15,0.13,,,摩托车油温表,motorcycle oil temperature gauge,8714999000,871410900090,0.09,0.15,0.01,0.13,,耳环,earrings,7117.90.00,35.00,0.21,0.03
,钓鱼凳,Fishing stool,9401799000,94017100000,0.15,0.13,,,摩托车里程表,Motorcycle odometer,8714999000,871410900090,0.09,0.15,0.01,0.13,,领带夹,Tie clips,7117.90.00,35.00,0.21,0.03
,钓鱼椅,Fishing chair,9401799000,94017100000,0.15,0.13,,,叶子板套件,fender kit,8714999000,871410900090,0.09,0.15,0.01,0.13,,项链,necklace,7117.90.00,35.00,0.21,0.03
,座椅,Seats,9401200090,94017100000,0.15,0.13,,,摩托车转速表,Motorcycle tachometer,8714999000,871410900090,0.09,0.15,0.01,0.13,,仿首饰,Imitation jewelry,7117.90.00,35.00,0.21,0.03
,扶手椅,Armchairs,9401799000,94017100000,0.15,0.13,,,摩托车前挡风,Motorcycle front windscreen,8714999000,871410900090,0.09,0.15,0.01,0.13,,领撑,Collar brace,8302.50.00,35.00,0.21,0.03
,沙龙椅,Salon chair,9402100090,94017100000,0.15,0.13,,,摩托车拉杆,Motorcycle pull rod,8714999000,871410900090,0.09,0.15,0.01,0.13,,胸章,badge,8306.30.00,16.00,0.21,0.03
,秋千椅,Swing chair,9401799000,94017100000,0.15,0.13,,,摩托车离合器线缆,Motorcycle clutch cable,8714999000,871410900090,0.09,0.15,0.01,0.13,,雨鞋,Rain boots,6401.10.00,35.00,0.21,0.03
,沙滩椅,Beach chairs,9401799000,94017100000,0.15,0.13,,,摩托车变速器,Motorcycle transmission,8714999000,871410900090,0.09,0.15,0.01,0.13,,儿童雨鞋,Children rain boots,6401.92.00,35.00,0.21,0.03
,洗头椅,Shampoo chair,9402100090,94017100000,0.15,0.13,,,摩托车车轮螺柱,Motorcycle wheel stud,8714999000,871410900090,0.09,0.15,0.01,0.13,,凉鞋,sandals,6402.99.10,35.00,0.21,0.03
,摇摆椅,Rocking chair,9401799000,94017100000,0.15,0.13,,,摩托车轮毂,Motorcycle wheel hub,8714999000,871410900090,0.09,0.15,0.01,0.13,,男士凉拖鞋,Men's sandals,6402.99.10,35.00,0.21,0.03
,野营椅,Camping chairs,9401799000,94017100000,0.15,0.13,,,摩托车车身套件,motorcycle body kit,8714999000,871410900090,0.09,0.15,0.01,0.13,,高跟鞋,High heels,6402.99.10,35.00,0.21,0.03
,户外椅子,Outdoor chair,9401799000,94017100000,0.15,0.13,,,摩托车车身面板,Motorcycle body panel,8714999000,871410900090,0.09,0.15,0.01,0.13,,凉拖鞋,sandals,6402.99.10,35.00,0.21,0.03
,沙发椅子,Sofa chair,9401799000,94017100000,0.15,0.13,,,摩托车车身,Motorcycle body,8714999000,871410900090,0.09,0.15,0.01,0.13,,男士靴子,Men's boots,6403.19.00,35.00,0.21,0.03
,吧桌,Table!,9403709000,94017100000,0.15,0.13,,,摩托车侧面板,Motorcycle side plate,8714999000,871410900090,0.09,0.15,0.01,0.13,,乐福鞋,loafer shoes,6403.59.90,35.00,0.21,0.03
,折叠躺椅,Folding recliner,9401799000,94017100000,0.15,0.13,,,摩托车散热器护罩,Motorcycle radiator guard,8714999000,871410900090,0.09,0.15,0.01,0.13,,靴子,Boots,6403.91.90,35.00,0.21,0.03
,牙科椅,Dental chair,9402100090,94017100000,0.15,0.13,,,摩托车整流罩套件,motorcycle fairing kit,8714999000,871410900090,0.09,0.15,0.01,0.13,,皮鞋,Casual shoes,6403.99.90,35.00,0.21,0.03
,金属折叠凳,Metal folding stool,9401799000,94017100000,0.15,0.13,,,车架护板,Frame guard plate,8714999000,871410900090,0.09,0.15,0.01,0.13,,运动鞋,Sports shoes,6404.11.00,35.00,0.21,0.03
,浴室淋浴凳,Bathroom shower bench,9401799000,94017100000,0.15,0.13,,,挡泥板,fender,8714999000,871410900090,0.09,0.15,0.01,0.13,,儿童运动鞋,Children's sports shoes,6404.11.00,35.00,0.21,0.03
,餐椅,dining chair,9403701000,94017100000,0.15,0.13,,,摩托车车底护板,Motorcycle bottom guard plate,8714999000,871410900090,0.09,0.15,0.01,0.13,,男士运动鞋,Men's sports shoes,6404.11.00,35.00,0.21,0.03
,餐椅,dining chair,9401809000,94017100000,0.15,0.13,,,链防护罩,Chain shield,8714999000,871410900090,0.09,0.15,0.01,0.13,,儿童凉鞋,Children's sandals,6404.19.00,35.00,0.21,0.03
,折叠凳,folding stool,9401799000,94017100000,0.15,0.13,,,汽笛罩,Whistle hood,8714999000,871410900090,0.09,0.15,0.01,0.13,,家居拖鞋,Home slippers,6404.19.00,35.00,0.21,0.03
,马鞍座,saddle seat,3917400019,94017100000,0.15,0.13,,,发动机护盖,Engine cover,8714999000,871410900090,0.09,0.15,0.01,0.13,,儿童拖鞋,Children's slippers,6404.19.00,35.00,0.21,0.03
,躺椅,recliner,9401799000,94017100000,0.15,0.13,,,摩托车主缸护板,Motorcycle master cylinder guard plate,8714999000,871410900090,0.09,0.15,0.01,0.13,,女士拖鞋,ladies slippers,6404.19.00,35.00,0.21,0.03
,婴儿座椅,Baby seat,9401200090,94017100000,0.15,0.13,,,摩托车保险叉,Motorcycle safety fork,8714999000,871410900090,0.09,0.15,0.01,0.13,,平底鞋,Flat shoes,6404.19.00,35.00,0.21,0.03
,婴儿床,Crib,9402900090,94032000000,0.15,0.13,,,摩托车卡钳外盖,motorcycle caliper cover,8714999000,871410900090,0.09,0.15,0.01,0.13,,鞋子,shoe,6404.19.00,35.00,0.21,0.03
,床围,Bed girth,9404901039,94032000000,0.15,0.13,,,盘盖,Disk cover,8714999000,871410900090,0.09,0.15,0.01,0.13,,休闲鞋,Casual shoes,6404.19.00,35.00,0.21,0.03
,锁紧器,locker,8302490090,94032000000,0.15,0.13,,,摩托车挡风玻璃,Motorcycle windscreen,8714999000,871410900090,0.09,0.15,0.01,0.13,,休闲鞋,Casual shoes,6404.19.00,35.00,0.21,0.03
,焊接台,Welding table,8515900090,94032000000,0.15,0.13,,,摩托车镜支架,Motorcycle mirror bracket,8714999000,871410900090,0.09,0.15,0.01,0.13,,溯溪鞋,Upstream shoes,6404.19.00,35.00,0.21,0.03
,支撑架,Support rack,3926901000,94032000000,0.15,0.13,,,摩托车长椅,Motorcycle bench,8714999000,871410900090,0.09,0.15,0.01,0.13,,徒步鞋,Hiking Shoes,6404.19.00,35.00,0.21,0.03
,杂物架,Clutter rack,3926901000,94032000000,0.15,0.13,,,摩托车靠背,Motorcycle backrest,8714999000,871410900090,0.09,0.15,0.01,0.13,,拖鞋,Lady's slippers,6404.20.00,35.00,0.21,0.03
,烫衣板罩,ironing board cover,3926901000,94032000000,0.15,0.13,,,摩托车座椅泡沫,Motorcycle seat foam,8714999000,871410900090,0.09,0.15,0.01,0.13,,布鞋,cloth shoes,6405.20.00,35.00,0.21,0.03
,工具柜,Tool cabinet,7310100090,94032000000,0.15,0.13,,,摩托车整流罩,Motorcycle fairing,8714999000,871410900090,0.09,0.15,0.01,0.13,,擦地拖鞋,Wipe Slippers,6405.90.00,35.00,0.21,0.03
,机床机座,Machine stand,7325991000,94032000000,0.15,0.13,,,摩托车脚踏板,Motorcycle pedal,8714999000,871410900090,0.09,0.15,0.01,0.13,,鞋底,sole,6406.10.00,28.00,0.21,0.03
,钢架,Steel frame,7326200000,94032000000,0.15,0.13,,,摩托车车架,Motorcycle frame,8714999000,871410900090,0.09,0.15,0.01,0.13,,后跟贴,Heel liner,6406.90.20,18.00,0.21,0.03
,支持架,Support rack,7616999029,94032000000,0.15,0.13,,,摩托车前杠,Motorcycle front bar,8714999000,871410900090,0.09,0.15,0.01,0.13,,鞋垫,Insole,6406.90.20,18.00,0.21,0.03
,电梯,Elevators,8428100090,94032000000,0.15,0.13,,,摩托车行李架,Motorcycle rack,8714999000,871410900090,0.09,0.15,0.01,0.13,,防水鞋套,Waterproof shoe covers,6406.90.90,18.00,0.21,0.03
,升降台,Lifting table,8428900040,94032000000,0.15,0.13,,,摩托车扶手,Motorcycle handrail,8714999000,871410900090,0.09,0.15,0.01,0.13,,鞋垫,Insole,6406.90.90,18.00,0.21,0.03
,升降机,lift,8428100090,94032000000,0.15,0.13,,,油箱,Oil tank,8409990090,871410900090,0.09,0.15,0.01,0.13,,帽子,hat,6406.90.90,18.00,0.21,0.03
,手动升降机,Hand lift,8428900040,94032000000,0.15,0.13,,,摩托车油箱盖通风口,Motorcycle fuel tank cap vent,8714999000,871410900090,0.09,0.15,0.01,0.13,,砝码,weight,8423.10.00,20.00,0.21,0.03
,输送机,Conveyor,8428330000,94032000000,0.15,0.13,,,摩托车链块,Motorcycle chain block,8714999000,871410900090,0.09,0.15,0.01,0.13,,焊膏,soldering paste,3810.10.20,12.60,0.21,0.03
,升降架,Lifting frame,8431200000,94032000000,0.15,0.13,,,摩托车链擦板,Motorcycle chain wipe board,8714999000,871410900090,0.09,0.15,0.01,0.13,,催化剂,catalyzer,3815.19.00,00.00,0.21,0.03
,拉架,Pull frame,8448390000,94032000000,0.15,0.13,,,摩托车机壳减震器,Motorcycle casing shock absorber,8714999000,871410900090,0.09,0.15,0.01,0.13,,轮子,wheel,8716.90.10,16.00,0.21,0.03
,齿条,Rack,8467990000,94032000000,0.15,0.13,,,护板,Fender plate,3926901000,871410900090,0.09,0.15,0.01,0.13,,固线器,Cable Clip Organizer,3926.90.90,35.00,0.21,0.03
,并股机,Doubling machine,8479400000,94032000000,0.15,0.13,,,排气管防护罩,Exhaust pipe guard,3926901000,871410900090,0.09,0.15,0.01,0.13,,平行夹,Parallel clamp,8205.70.00,18.00,0.21,0.03
,制绳机,Rope making machine,8479400000,94032000000,0.15,0.13,,,尾管,Tail pipe,7609000000,871410900090,0.09,0.15,0.01,0.13,,精镗刀头,Fine boring tool head,8466.10.00,02.00,0.21,0
,电热塞,Electric heating plug,8511800019,94032000000,0.15,0.13,,,节气门,Throttle,8409910090,871410900090,0.09,0.15,0.01,0.13,,研磨夹具,Grinding jig,8466.20.10,12.60,0.21,0
,电视支架,TV stand,8529903900,94032000000,0.15,0.13,,,控制杆,Control rod,8708949900,871410900090,0.09,0.15,0.01,0.13,,机械压板,Mechanical press plate,8466.92.00,12.60,0.21,0
,显示表,Display sheet,8531200090,94032000000,0.15,0.13,,,排气盖,Exhaust cap,8467920000,871410900090,0.09,0.15,0.01,0.13,,管道夹具,Pipe jig,8466.92.00,12.60,0.21,0
,操作台,Operating table,8537101990,94032000000,0.15,0.13,,,边套,edge set,3926901000,871410900090,0.09,0.15,0.01,0.13,,夹具装置,Jig unit,8466.94.10,12.60,0.21,0
,工件台,Work table,9017900000,94032000000,0.15,0.13,,,前轮,Front wheels,3926901000,871492100000,0.09,0,0.01,0.13,,定位夹具,Locating jig,8466.94.20,12.60,0.21,0
,按摩床,Massages bed,9019100010,94032000000,0.15,0.13,,,自行车车座,Bicycle seat,8714999000,871495000000,0,0,0.01,0.13,,夹持,Gripper,8479.89.92,02.00,0.105,0
,单表,Single table,9026200090,94032000000,0.15,0.13,,,自行车垫,Bike mat,3926901000,871495000000,0,0,0.01,0.13,,夹紧套筒,Clamping sleeve,8483.90.00,12.60,0.21,0
,线架,Wire holder,9114900000,94032000000,0.15,0.13,,,马鞍,Saddle,4201009090,871495000000,0,0,0.01,0.13,,蜂巢皿,Honeycomb dish,8486.90.00,02.00,0.21,0
,烧烤桌架,Grill table rack,9403200099,94032000000,0.15,0.13,,,自行车前叉,Bicycle front fork,8714999000,871499900000,0,0,0.01,0.13,,焊接机夹具,Welding machine jig,8515.90.00,12.60,0.21,0
,阳台挂桌,Balcony hanging table,9403200099,94032000000,0.15,0.13,,,自行车刚性叉,Bicycle rigid fork,8714999000,871499900000,0,0,0.01,0.13,,棉线,Cotton thread,5204.11.40,18.00,0.21,0.03
,展示家具,Display furniture,9403200099,94032000000,0.15,0.13,,,自行车悬架叉,Bicycle suspension fork,8714999000,871499900000,0,0,0.01,0.13,,编织针,Needle,7319.90.00,16.00,0.21,0.03
,菜单架,Menu rack,9403200099,94032000000,0.15,0.13,,,自行车刹车套装,bicycle brake set,8714999000,871499900000,0,0,0.01,0.13,,墨水,writing ink,3215.90.00,12.60,0.21,0.03
,垫脚台,Mounting block,9403709000,94032000000,0.15,0.13,,,自行车线闸,Bicycle wire brake,8714999000,871499900000,0,0,0.01,0.13,,笔记本,notebook,4820.10.00,16.00,0.21,0.03
,工具车,van,9403709000,94032000000,0.15,0.13,,,自行车刹车软管,Bicycle brake hose,8714999000,871499900000,0,0,0.01,0.13,,便签,Sticky notes,4820.10.00,16.00,0.21,0.03
,电视架,TV stand,9403200099,94032000000,0.15,0.13,,,自行车卡钳,Bicycle calipers,8714999000,871499900000,0,0,0.01,0.13,,记事本,notepad,4820.10.00,16.00,0.21,0.03
,淋浴架,Shower rack,9403709000,94032000000,0.15,0.13,,,自行车刹车盘,Bicycle brake disc,8714999000,871499900000,0,0,0.01,0.13,,练习本,Exercise books,4820.20.00,16.00,0.21,0.03
,花园桌,Garden table,9403200099,94032000000,0.15,0.13,,,自行车刹车线,Bicycle brake line,8714999000,871499900000,0,0,0.01,0.13,,学习卡片,Study CARDS,4911.99.00,16.00,0.21,0.03
