返回目录,Unnamed: 1,云途大货18000专线挂号（特惠带电）,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,云途全球专线挂号（标快普货）,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,云途中包专线挂号（特惠普货）,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
,,美国,50101-0000,50104-9999,偏远区域,40,,,,,,,,美国,48432-0000,48432-9999,偏远区域,40
,,美国,50106-0000,50107-9999,偏远区域,40,,,,,,,,美国,48435-0000,48435-9999,偏远区域,40
,,美国,50115-0000,50120-9999,偏远区域,40,,,,,,,,美国,48441-0000,48441-9999,偏远区域,40
,,美国,50122-0000,50123-9999,偏远区域,40,,,,,,,,美国,48445-0000,48445-9999,偏远区域,40
,,美国,50128-0000,50130-9999,偏远区域,40,,,,,,,,美国,48450-0000,48450-9999,偏远区域,40
,,美国,50132-0000,50136-9999,偏远区域,40,,,,,,,,美国,48453-0000,48456-9999,偏远区域,40
,,美国,50138-0000,50151-9999,偏远区域,40,,,,,,,,美国,48465-0000,48470-9999,偏远区域,40
,,美国,50153-0000,50154-9999,偏远区域,40,,,,,,,,美国,48472-0000,48472-9999,偏远区域,40
,,美国,50156-0000,50156-9999,偏远区域,40,,,,,,,,美国,48475-0000,48475-9999,偏远区域,40
,,美国,52635-0000,52635-9999,偏远区域,40,,,,,,,,美国,48610-0000,48610-9999,偏远区域,40
,,美国,52637-0000,52637-9999,偏远区域,40,,,,,,,,美国,48613-0000,48614-9999,偏远区域,40
,,美国,52639-0000,52640-9999,偏远区域,40,,,,,,,,美国,50536-0000,50536-9999,偏远区域,40
,,美国,52645-0000,52647-9999,偏远区域,40,,,,,,,,美国,50538-0000,50546-9999,偏远区域,40
,,美国,52649-0000,52651-9999,偏远区域,40,,,,,,,,美国,50554-0000,50554-9999,偏远区域,40
,,美国,52653-0000,52654-9999,偏远区域,40,,,,,,,,美国,50556-0000,50563-9999,偏远区域,40
,,美国,52656-0000,52656-9999,偏远区域,40,,,,,,,,美国,50565-0000,50571-9999,偏远区域,40
,,美国,52658-0000,52660-9999,偏远区域,40,,,,,,,,美国,50574-0000,50579-9999,偏远区域,40
,,美国,52720-0000,52721-9999,偏远区域,40,,,,,,,,美国,50581-0000,50583-9999,偏远区域,40
,,美国,52727-0000,52727-9999,偏远区域,40,,,,,,,,美国,50585-0000,50586-9999,偏远区域,40
,,美国,52729-0000,52729-9999,偏远区域,40,,,,,,,,美国,50591-0000,50591-9999,偏远区域,40
,,美国,52731-0000,52731-9999,偏远区域,40,,,,,,,,美国,50594-0000,50594-9999,偏远区域,40
,,美国,52737-0000,52739-9999,偏远区域,40,,,,,,,,美国,50597-0000,50598-9999,偏远区域,40
,,美国,52745-0000,52746-9999,偏远区域,40,,,,,,,,美国,54013-0000,54013-9999,偏远区域,40
,,美国,52750-0000,52751-9999,偏远区域,40,,,,,,,,美国,54015-0000,54015-9999,偏远区域,40
,,美国,52754-0000,52756-9999,偏远区域,40,,,,,,,,美国,54026-0000,54028-9999,偏远区域,40
,,美国,52760-0000,52760-9999,偏远区域,40,,,,,,,,美国,54082-0000,54082-9999,偏远区域,40
,,美国,52765-0000,52766-9999,偏远区域,40,,,,,,,,美国,54101-0000,54103-9999,偏远区域,40
,,美国,52768-0000,52769-9999,偏远区域,40,,,,,,,,美国,54106-0000,54107-9999,偏远区域,40
,,美国,52772-0000,52772-9999,偏远区域,40,,,,,,,,美国,54110-0000,54112-9999,偏远区域,40
,,美国,52774-0000,52774-9999,偏远区域,40,,,,,,,,美国,54114-0000,54114-9999,偏远区域,40
,,美国,52776-0000,52778-9999,偏远区域,40,,,,,,,,美国,54119-0000,54121-9999,偏远区域,40
,,美国,55940-0000,55941-9999,偏远区域,40,,,,,,,,美国,54124-0000,54127-9999,偏远区域,40
,,美国,55943-0000,55943-9999,偏远区域,40,,,,,,,,美国,54129-0000,54129-9999,偏远区域,40
,,美国,55945-0000,55946-9999,偏远区域,40,,,,,,,,美国,54135-0000,54135-9999,偏远区域,40
,,美国,55949-0000,55949-9999,偏远区域,40,,,,,,,,美国,54137-0000,54139-9999,偏远区域,40
,,美国,55951-0000,55954-9999,偏远区域,40,,,,,,,,美国,54149-0000,54152-9999,偏远区域,40
,,美国,55956-0000,55957-9999,偏远区域,40,,,,,,,,美国,54154-0000,54154-9999,偏远区域,40
,,美国,55959-0000,55959-9999,偏远区域,40,,,,,,,,美国,54156-0000,54156-9999,偏远区域,40
,,美国,55961-0000,55965-9999,偏远区域,40,,,,,,,,美国,54159-0000,54159-9999,偏远区域,40
,,美国,55967-0000,55975-9999,偏远区域,40,,,,,,,,美国,54161-0000,54161-9999,偏远区域,40
,,美国,55977-0000,55977-9999,偏远区域,40,,,,,,,,美国,54170-0000,54170-9999,偏远区域,40
,,美国,55979-0000,55979-9999,偏远区域,40,,,,,,,,美国,54174-0000,54175-9999,偏远区域,40
,,美国,55981-0000,55983-9999,偏远区域,40,,,,,,,,美国,54177-0000,54177-9999,偏远区域,40
,,美国,55985-0000,55985-9999,偏远区域,40,,,,,,,,美国,54182-0000,54182-9999,偏远区域,40
,,美国,55990-0000,55992-9999,偏远区域,40,,,,,,,,美国,54202-0000,54202-9999,偏远区域,40
,,美国,56009-0000,56010-9999,偏远区域,40,,,,,,,,美国,56229-0000,56232-9999,偏远区域,40
,,美国,56013-0000,56014-9999,偏远区域,40,,,,,,,,美国,56235-0000,56237-9999,偏远区域,40
,,美国,56016-0000,56016-9999,偏远区域,40,,,,,,,,美国,56239-0000,56240-9999,偏远区域,40
,,美国,57656-0000,57656-9999,偏远区域,40,,,,,,,,美国,56243-0000,56246-9999,偏远区域,40
,,美国,57717-0000,57718-9999,偏远区域,40,,,,,,,,美国,56248-0000,56249-9999,偏远区域,40
,,美国,57729-0000,57730-9999,偏远区域,40,,,,,,,,美国,56251-0000,56253-9999,偏远区域,40
,,美国,57732-0000,57732-9999,偏远区域,40,,,,,,,,美国,56255-0000,56257-9999,偏远区域,40
,,美国,57736-0000,57736-9999,偏远区域,40,,,,,,,,美国,56260-0000,56260-9999,偏远区域,40
,,美国,57742-0000,57742-9999,偏远区域,40,,,,,,,,美国,56262-0000,56264-9999,偏远区域,40
,,美国,57744-0000,57745-9999,偏远区域,40,,,,,,,,美国,56266-0000,56267-9999,偏远区域,40
,,美国,57747-0000,57747-9999,偏远区域,40,,,,,,,,美国,56270-0000,56271-9999,偏远区域,40
,,美国,57750-0000,57750-9999,偏远区域,40,,,,,,,,美国,56274-0000,56274-9999,偏远区域,40
,,美国,57754-0000,57754-9999,偏远区域,40,,,,,,,,美国,56276-0000,56276-9999,偏远区域,40
,,美国,57759-0000,57759-9999,偏远区域,40,,,,,,,,美国,56278-0000,56285-9999,偏远区域,40
,,美国,57761-0000,57761-9999,偏远区域,40,,,,,,,,美国,56288-0000,56289-9999,偏远区域,40
,,美国,57765-0000,57766-9999,偏远区域,40,,,,,,,,美国,58482-0000,58482-9999,偏远区域,40
,,美国,57769-0000,57769-9999,偏远区域,40,,,,,,,,美国,58484-0000,58484-9999,偏远区域,40
,,美国,57773-0000,57773-9999,偏远区域,40,,,,,,,,美国,58489-0000,58489-9999,偏远区域,40
,,美国,57777-0000,57779-9999,偏远区域,40,,,,,,,,美国,58492-0000,58492-9999,偏远区域,40
,,美国,57782-0000,57782-9999,偏远区域,40,,,,,,,,美国,58495-0000,58495-9999,偏远区域,40
,,美国,57785-0000,57785-9999,偏远区域,40,,,,,,,,美国,58497-0000,58497-9999,偏远区域,40
,,美国,57788-0000,57788-9999,偏远区域,40,,,,,,,,美国,58523-0000,58524-9999,偏远区域,40
,,美国,57793-0000,57794-9999,偏远区域,40,,,,,,,,美国,58538-0000,58538-9999,偏远区域,40
,,美国,58004-0000,58008-9999,偏远区域,40,,,,,,,,美国,58540-0000,58540-9999,偏远区域,40
,,美国,58011-0000,58011-9999,偏远区域,40,,,,,,,,美国,58544-0000,58545-9999,偏远区域,40
,,美国,58015-0000,58015-9999,偏远区域,40,,,,,,,,美国,58549-0000,58549-9999,偏远区域,40
,,美国,58018-0000,58018-9999,偏远区域,40,,,,,,,,美国,58552-0000,58553-9999,偏远区域,40
,,美国,58021-0000,58021-9999,偏远区域,40,,,,,,,,美国,58558-0000,58561-9999,偏远区域,40
,,美国,58027-0000,58027-9999,偏远区域,40,,,,,,,,美国,58564-0000,58565-9999,偏远区域,40
,,美国,58029-0000,58029-9999,偏远区域,40,,,,,,,,美国,58568-0000,58568-9999,偏远区域,40
,,美国,58031-0000,58033-9999,偏远区域,40,,,,,,,,美国,58571-0000,58571-9999,偏远区域,40
,,美国,61462-0000,61462-9999,偏远区域,40,,,,,,,,美国,58573-0000,58573-9999,偏远区域,40
,,美国,61465-0000,61480-9999,偏远区域,40,,,,,,,,美国,58575-0000,58577-9999,偏远区域,40
,,美国,61482-0000,61486-9999,偏远区域,40,,,,,,,,美国,58579-0000,58579-9999,偏远区域,40
,,美国,61488-0000,61491-9999,偏远区域,40,,,,,,,,美国,58621-0000,58623-9999,偏远区域,40
,,美国,61501-0000,61501-9999,偏远区域,40,,,,,,,,美国,58625-0000,58626-9999,偏远区域,40
,,美国,61516-0000,61517-9999,偏远区域,40,,,,,,,,美国,58631-0000,58631-9999,偏远区域,40
,,美国,61526-0000,61526-9999,偏远区域,40,,,,,,,,美国,58638-0000,58640-9999,偏远区域,40
,,美国,61529-0000,61529-9999,偏远区域,40,,,,,,,,美国,58643-0000,58643-9999,偏远区域,40
,,美国,61531-0000,61536-9999,偏远区域,40,,,,,,,,美国,58645-0000,58645-9999,偏远区域,40
,,美国,61540-0000,61540-9999,偏远区域,40,,,,,,,,美国,58655-0000,58655-9999,偏远区域,40
,,美国,61542-0000,61542-9999,偏远区域,40,,,,,,,,美国,58710-0000,58710-9999,偏远区域,40
,,美国,61544-0000,61545-9999,偏远区域,40,,,,,,,,美国,62036-0000,62036-9999,偏远区域,40
,,美国,63561-0000,63561-9999,偏远区域,40,,,,,,,,美国,62044-0000,62045-9999,偏远区域,40
,,美国,63565-0000,63567-9999,偏远区域,40,,,,,,,,美国,62047-0000,62047-9999,偏远区域,40
,,美国,63621-0000,63624-9999,偏远区域,40,,,,,,,,美国,62049-0000,62052-9999,偏远区域,40
,,美国,63626-0000,63628-9999,偏远区域,40,,,,,,,,美国,62054-0000,62054-9999,偏远区域,40
,,美国,63631-0000,63631-9999,偏远区域,40,,,,,,,,美国,62056-0000,62056-9999,偏远区域,40
,,美国,63636-0000,63637-9999,偏远区域,40,,,,,,,,美国,62061-0000,62061-9999,偏远区域,40
,,美国,63645-0000,63645-9999,偏远区域,40,,,,,,,,美国,62063-0000,62063-9999,偏远区域,40
,,美国,63648-0000,63648-9999,偏远区域,40,,,,,,,,美国,62065-0000,62065-9999,偏远区域,40
,,美国,63650-0000,63650-9999,偏远区域,40,,,,,,,,美国,62070-0000,62070-9999,偏远区域,40
,,美国,63653-0000,63654-9999,偏远区域,40,,,,,,,,美国,62075-0000,62076-9999,偏远区域,40
,,美国,63660-0000,63660-9999,偏远区域,40,,,,,,,,美国,62078-0000,62083-9999,偏远区域,40
,,美国,63664-0000,63664-9999,偏远区域,40,,,,,,,,美国,62086-0000,62086-9999,偏远区域,40
,,美国,63670-0000,63670-9999,偏远区域,40,,,,,,,,美国,62091-0000,62092-9999,偏远区域,40
,,美国,63673-0000,63673-9999,偏远区域,40,,,,,,,,美国,62094-0000,62094-9999,偏远区域,40
,,美国,63730-0000,63730-9999,偏远区域,40,,,,,,,,美国,62097-0000,62098-9999,偏远区域,40
,,美国,63732-0000,63732-9999,偏远区域,40,,,,,,,,美国,62214-0000,62214-9999,偏远区域,40
,,美国,63735-0000,63736-9999,偏远区域,40,,,,,,,,美国,62217-0000,62218-9999,偏远区域,40
,,美国,63738-0000,63740-9999,偏远区域,40,,,,,,,,美国,62231-0000,62231-9999,偏远区域,40
,,美国,63743-0000,63745-9999,偏远区域,40,,,,,,,,美国,62237-0000,62238-9999,偏远区域,40
,,美国,63747-0000,63748-9999,偏远区域,40,,,,,,,,美国,62241-0000,62242-9999,偏远区域,40
,,美国,63750-0000,63750-9999,偏远区域,40,,,,,,,,美国,62244-0000,62245-9999,偏远区域,40
,,美国,63753-0000,63753-9999,偏远区域,40,,,,,,,,美国,62252-0000,62253-9999,偏远区域,40
,,美国,63760-0000,63760-9999,偏远区域,40,,,,,,,,美国,62255-0000,62255-9999,偏远区域,40
,,美国,63766-0000,63767-9999,偏远区域,40,,,,,,,,美国,64479-0000,64480-9999,偏远区域,40
,,美国,63769-0000,63769-9999,偏远区域,40,,,,,,,,美国,64482-0000,64484-9999,偏远区域,40
,,美国,66758-0000,66758-9999,偏远区域,40,,,,,,,,美国,64486-0000,64486-9999,偏远区域,40
,,美国,66760-0000,66761-9999,偏远区域,40,,,,,,,,美国,64489-0000,64490-9999,偏远区域,40
,,美国,66767-0000,66767-9999,偏远区域,40,,,,,,,,美国,64492-0000,64494-9999,偏远区域,40
,,美国,66769-0000,66773-9999,偏远区域,40,,,,,,,,美国,64496-0000,64497-9999,偏远区域,40
,,美国,66775-0000,66776-9999,偏远区域,40,,,,,,,,美国,64620-0000,64620-9999,偏远区域,40
,,美国,66778-0000,66781-9999,偏远区域,40,,,,,,,,美国,64622-0000,64625-9999,偏远区域,40
,,美国,66830-0000,66830-9999,偏远区域,40,,,,,,,,美国,64630-0000,64633-9999,偏远区域,40
,,美国,66833-0000,66835-9999,偏远区域,40,,,,,,,,美国,64635-0000,64645-9999,偏远区域,40
,,美国,66838-0000,66839-9999,偏远区域,40,,,,,,,,美国,64647-0000,64654-9999,偏远区域,40
,,美国,66842-0000,66843-9999,偏远区域,40,,,,,,,,美国,67436-0000,67439-9999,偏远区域,40
,,美国,66845-0000,66846-9999,偏远区域,40,,,,,,,,美国,67441-0000,67443-9999,偏远区域,40
,,美国,66849-0000,66849-9999,偏远区域,40,,,,,,,,美国,67445-0000,67446-9999,偏远区域,40
,,美国,66851-0000,66852-9999,偏远区域,40,,,,,,,,美国,67448-0000,67451-9999,偏远区域,40
,,美国,66854-0000,66854-9999,偏远区域,40,,,,,,,,美国,67454-0000,67459-9999,偏远区域,40
,,美国,66856-0000,66862-9999,偏远区域,40,,,,,,,,美国,67464-0000,67464-9999,偏远区域,40
,,美国,66864-0000,66865-9999,偏远区域,40,,,,,,,,美国,67466-0000,67468-9999,偏远区域,40
,,美国,66868-0000,66869-9999,偏远区域,40,,,,,,,,美国,67470-0000,67470-9999,偏远区域,40
,,美国,66871-0000,66871-9999,偏远区域,40,,,,,,,,美国,67473-0000,67475-9999,偏远区域,40
,,美国,68947-0000,68947-9999,偏远区域,40,,,,,,,,美国,67480-0000,67480-9999,偏远区域,40
,,美国,68949-0000,68950-9999,偏远区域,40,,,,,,,,美国,67483-0000,67483-9999,偏远区域,40
,,美国,68952-0000,68952-9999,偏远区域,40,,,,,,,,美国,67485-0000,67485-9999,偏远区域,40
,,美国,68954-0000,68961-9999,偏远区域,40,,,,,,,,美国,67487-0000,67487-9999,偏远区域,40
,,美国,68963-0000,68964-9999,偏远区域,40,,,,,,,,美国,67490-0000,67492-9999,偏远区域,40
,,美国,68966-0000,68967-9999,偏远区域,40,,,,,,,,美国,67510-0000,67510-9999,偏远区域,40
,,美国,68970-0000,68971-9999,偏远区域,40,,,,,,,,美国,67512-0000,67512-9999,偏远区域,40
,,美国,68973-0000,68976-9999,偏远区域,40,,,,,,,,美国,67514-0000,67514-9999,偏远区域,40
,,美国,68978-0000,68982-9999,偏远区域,40,,,,,,,,美国,67516-0000,67516-9999,偏远区域,40
,,美国,69021-0000,69022-9999,偏远区域,40,,,,,,,,美国,67520-0000,67522-9999,偏远区域,40
,,美国,69025-0000,69025-9999,偏远区域,40,,,,,,,,美国,70661-0000,70662-9999,偏远区域,40
,,美国,69028-0000,69029-9999,偏远区域,40,,,,,,,,美国,70712-0000,70712-9999,偏远区域,40
,,美国,69031-0000,69031-9999,偏远区域,40,,,,,,,,美国,70715-0000,70715-9999,偏远区域,40
,,美国,69033-0000,69033-9999,偏远区域,40,,,,,,,,美国,70717-0000,70717-9999,偏远区域,40
,,美国,69036-0000,69036-9999,偏远区域,40,,,,,,,,美国,70720-0000,70720-9999,偏远区域,40
,,美国,69041-0000,69041-9999,偏远区域,40,,,,,,,,美国,70722-0000,70722-9999,偏远区域,40
,,美国,69043-0000,69043-9999,偏远区域,40,,,,,,,,美国,70725-0000,70725-9999,偏远区域,40
,,美国,69120-0000,69120-9999,偏远区域,40,,,,,,,,美国,70729-0000,70730-9999,偏远区域,40
,,美国,69122-0000,69122-9999,偏远区域,40,,,,,,,,美国,70732-0000,70732-9999,偏远区域,40
,,美国,69125-0000,69125-9999,偏远区域,40,,,,,,,,美国,70736-0000,70736-9999,偏远区域,40
,,美国,69129-0000,69129-9999,偏远区域,40,,,,,,,,美国,70738-0000,70738-9999,偏远区域,40
,,美国,72661-0000,72662-9999,偏远区域,40,,,,,,,,美国,70740-0000,70740-9999,偏远区域,40
,,美国,72666-0000,72666-9999,偏远区域,40,,,,,,,,美国,70744-0000,70744-9999,偏远区域,40
,,美国,72668-0000,72669-9999,偏远区域,40,,,,,,,,美国,70748-0000,70750-9999,偏远区域,40
,,美国,72672-0000,72672-9999,偏远区域,40,,,,,,,,美国,70752-0000,70753-9999,偏远区域,40
,,美国,72679-0000,72679-9999,偏远区域,40,,,,,,,,美国,70755-0000,70757-9999,偏远区域,40
,,美国,72721-0000,72721-9999,偏远区域,40,,,,,,,,美国,70759-0000,70759-9999,偏远区域,40
,,美国,72727-0000,72727-9999,偏远区域,40,,,,,,,,美国,70761-0000,70762-9999,偏远区域,40
,,美国,72732-0000,72733-9999,偏远区域,40,,,,,,,,美国,70772-0000,70773-9999,偏远区域,40
,,美国,72736-0000,72736-9999,偏远区域,40,,,,,,,,美国,70775-0000,70775-9999,偏远区域,40
,,美国,72738-0000,72738-9999,偏远区域,40,,,,,,,,美国,70777-0000,70777-9999,偏远区域,40
,,美国,72740-0000,72740-9999,偏远区域,40,,,,,,,,美国,70781-0000,70781-9999,偏远区域,40
,,美国,72744-0000,72744-9999,偏远区域,40,,,,,,,,美国,70783-0000,70784-9999,偏远区域,40
,,美国,72747-0000,72747-9999,偏远区域,40,,,,,,,,美国,70788-0000,70789-9999,偏远区域,40
,,美国,72749-0000,72749-9999,偏远区域,40,,,,,,,,美国,71001-0000,71001-9999,偏远区域,40
,,美国,72768-0000,72769-9999,偏远区域,40,,,,,,,,美国,71004-0000,71004-9999,偏远区域,40
,,美国,72773-0000,72774-9999,偏远区域,40,,,,,,,,美国,71007-0000,71008-9999,偏远区域,40
,,美国,72821-0000,72821-9999,偏远区域,40,,,,,,,,美国,71018-0000,71019-9999,偏远区域,40
,,美国,72823-0000,72824-9999,偏远区域,40,,,,,,,,美国,73639-0000,73639-9999,偏远区域,40
,,美国,72827-0000,72828-9999,偏远区域,40,,,,,,,,美国,73641-0000,73641-9999,偏远区域,40
,,美国,72832-0000,72833-9999,偏远区域,40,,,,,,,,美国,73644-0000,73648-9999,偏远区域,40
,,美国,72835-0000,72835-9999,偏远区域,40,,,,,,,,美国,73650-0000,73651-9999,偏远区域,40
,,美国,72837-0000,72838-9999,偏远区域,40,,,,,,,,美国,73654-0000,73655-9999,偏远区域,40
,,美国,72840-0000,72840-9999,偏远区域,40,,,,,,,,美国,73661-0000,73664-9999,偏远区域,40
,,美国,72842-0000,72843-9999,偏远区域,40,,,,,,,,美国,73666-0000,73666-9999,偏远区域,40
,,美国,72845-0000,72847-9999,偏远区域,40,,,,,,,,美国,73669-0000,73669-9999,偏远区域,40
,,美国,72853-0000,72853-9999,偏远区域,40,,,,,,,,美国,73673-0000,73673-9999,偏远区域,40
,,美国,72863-0000,72863-9999,偏远区域,40,,,,,,,,美国,73716-0000,73718-9999,偏远区域,40
,,美国,72924-0000,72924-9999,偏远区域,40,,,,,,,,美国,73720-0000,73720-9999,偏远区域,40
,,美国,72927-0000,72927-9999,偏远区域,40,,,,,,,,美国,73724-0000,73724-9999,偏远区域,40
,,美国,76385-0000,76385-9999,偏远区域,40,,,,,,,,美国,73726-0000,73731-9999,偏远区域,40
,,美国,76389-0000,76389-9999,偏远区域,40,,,,,,,,美国,73733-0000,73733-9999,偏远区域,40
,,美国,76424-0000,76424-9999,偏远区域,40,,,,,,,,美国,73735-0000,73739-9999,偏远区域,40
,,美国,76426-0000,76427-9999,偏远区域,40,,,,,,,,美国,73741-0000,73743-9999,偏远区域,40
,,美国,76430-0000,76432-9999,偏远区域,40,,,,,,,,美国,73747-0000,73747-9999,偏远区域,40
,,美国,76435-0000,76437-9999,偏远区域,40,,,,,,,,美国,73749-0000,73750-9999,偏远区域,40
,,美国,76442-0000,76443-9999,偏远区域,40,,,,,,,,美国,77440-0000,77440-9999,偏远区域,40
,,美国,76445-0000,76446-9999,偏远区域,40,,,,,,,,美国,77442-0000,77443-9999,偏远区域,40
,,美国,76448-0000,76448-9999,偏远区域,40,,,,,,,,美国,77445-0000,77446-9999,偏远区域,40
,,美国,76450-0000,76450-9999,偏远区域,40,,,,,,,,美国,77448-0000,77448-9999,偏远区域,40
,,美国,76454-0000,76455-9999,偏远区域,40,,,,,,,,美国,77451-0000,77451-9999,偏远区域,40
,,美国,76457-0000,76458-9999,偏远区域,40,,,,,,,,美国,77453-0000,77458-9999,偏远区域,40
,,美国,76460-0000,76460-9999,偏远区域,40,,,,,,,,美国,77461-0000,77461-9999,偏远区域,40
,,美国,76462-0000,76462-9999,偏远区域,40,,,,,,,,美国,77464-0000,77466-9999,偏远区域,40
,,美国,76467-0000,76467-9999,偏远区域,40,,,,,,,,美国,77470-0000,77470-9999,偏远区域,40
,,美国,76469-0000,76471-9999,偏远区域,40,,,,,,,,美国,77475-0000,77475-9999,偏远区域,40
,,美国,76474-0000,76476-9999,偏远区域,40,,,,,,,,美国,77480-0000,77481-9999,偏远区域,40
,,美国,76481-0000,76481-9999,偏远区域,40,,,,,,,,美国,77483-0000,77483-9999,偏远区域,40
,,美国,76483-0000,76484-9999,偏远区域,40,,,,,,,,美国,77485-0000,77485-9999,偏远区域,40
,,美国,76486-0000,76487-9999,偏远区域,40,,,,,,,,美国,77488-0000,77488-9999,偏远区域,40
,,美国,76491-0000,76491-9999,偏远区域,40,,,,,,,,美国,77514-0000,77514-9999,偏远区域,40
,,美国,76511-0000,76511-9999,偏远区域,40,,,,,,,,美国,77519-0000,77519-9999,偏远区域,40
,,美国,76519-0000,76520-9999,偏远区域,40,,,,,,,,美国,77533-0000,77533-9999,偏远区域,40
,,美国,76527-0000,76527-9999,偏远区域,40,,,,,,,,美国,77538-0000,77538-9999,偏远区域,40
,,美国,76530-0000,76530-9999,偏远区域,40,,,,,,,,美国,77560-0000,77561-9999,偏远区域,40
,,美国,80478-0000,80478-9999,偏远区域,40,,,,,,,,美国,77564-0000,77564-9999,偏远区域,40
,,美国,80482-0000,80483-9999,偏远区域,40,,,,,,,,美国,77575-0000,77575-9999,偏远区域,40
,,美国,80510-0000,80510-9999,偏远区域,40,,,,,,,,美国,77577-0000,77577-9999,偏远区域,40
,,美国,80512-0000,80512-9999,偏远区域,40,,,,,,,,美国,77585-0000,77585-9999,偏远区域,40
,,美国,80532-0000,80532-9999,偏远区域,40,,,,,,,,美国,77613-0000,77613-9999,偏远区域,40
,,美国,80535-0000,80535-9999,偏远区域,40,,,,,,,,美国,77615-0000,77615-9999,偏远区域,40
,,美国,80540-0000,80542-9999,偏远区域,40,,,,,,,,美国,77617-0000,77617-9999,偏远区域,40
,,美国,80545-0000,80545-9999,偏远区域,40,,,,,,,,美国,77625-0000,77625-9999,偏远区域,40
,,美国,80549-0000,80549-9999,偏远区域,40,,,,,,,,美国,77629-0000,77629-9999,偏远区域,40
,,美国,80610-0000,80612-9999,偏远区域,40,,,,,,,,美国,77632-0000,77632-9999,偏远区域,40
,,美国,80622-0000,80622-9999,偏远区域,40,,,,,,,,美国,77650-0000,77650-9999,偏远区域,40
,,美国,80624-0000,80624-9999,偏远区域,40,,,,,,,,美国,81653-0000,81656-9999,偏远区域,40
,,美国,80642-0000,80642-9999,偏远区域,40,,,,,,,,美国,82050-0000,82050-9999,偏远区域,40
,,美国,80644-0000,80644-9999,偏远区域,40,,,,,,,,美国,82054-0000,82054-9999,偏远区域,40
,,美国,80646-0000,80646-9999,偏远区域,40,,,,,,,,美国,82059-0000,82060-9999,偏远区域,40
,,美国,80648-0000,80648-9999,偏远区域,40,,,,,,,,美国,82063-0000,82063-9999,偏远区域,40
,,美国,80650-0000,80650-9999,偏远区域,40,,,,,,,,美国,82070-0000,82070-9999,偏远区域,40
,,美国,80652-0000,80652-9999,偏远区域,40,,,,,,,,美国,82073-0000,82073-9999,偏远区域,40
,,美国,80720-0000,80721-9999,偏远区域,40,,,,,,,,美国,82082-0000,82082-9999,偏远区域,40
,,美国,80726-0000,80726-9999,偏远区域,40,,,,,,,,美国,82201-0000,82201-9999,偏远区域,40
,,美国,80728-0000,80728-9999,偏远区域,40,,,,,,,,美国,82212-0000,82212-9999,偏远区域,40
,,美国,80731-0000,80731-9999,偏远区域,40,,,,,,,,美国,82214-0000,82215-9999,偏远区域,40
,,美国,80733-0000,80734-9999,偏远区域,40,,,,,,,,美国,82221-0000,82221-9999,偏远区域,40
,,美国,80737-0000,80737-9999,偏远区域,40,,,,,,,,美国,82225-0000,82225-9999,偏远区域,40
,,美国,80740-0000,80742-9999,偏远区域,40,,,,,,,,美国,82227-0000,82227-9999,偏远区域,40
,,美国,80746-0000,80747-9999,偏远区域,40,,,,,,,,美国,82240-0000,82240-9999,偏远区域,40
,,美国,80750-0000,80750-9999,偏远区域,40,,,,,,,,美国,82242-0000,82242-9999,偏远区域,40
,,美国,80757-0000,80759-9999,偏远区域,40,,,,,,,,美国,82244-0000,82244-9999,偏远区域,40
,,美国,80807-0000,80807-9999,偏远区域,40,,,,,,,,美国,82301-0000,82301-9999,偏远区域,40
,,美国,85390-0000,85390-9999,偏远区域,40,,,,,,,,美国,82321-0000,82321-9999,偏远区域,40
,,美国,85501-0000,85502-9999,偏远区域,40,,,,,,,,美国,82323-0000,82325-9999,偏远区域,40
,,美国,85533-0000,85536-9999,偏远区域,40,,,,,,,,美国,82327-0000,82327-9999,偏远区域,40
,,美国,85539-0000,85546-9999,偏远区域,40,,,,,,,,美国,82331-0000,82332-9999,偏远区域,40
,,美国,85548-0000,85548-9999,偏远区域,40,,,,,,,,美国,82335-0000,82336-9999,偏远区域,40
,,美国,85550-0000,85551-9999,偏远区域,40,,,,,,,,美国,82401-0000,82401-9999,偏远区域,40
,,美国,85601-0000,85603-9999,偏远区域,40,,,,,,,,美国,82410-0000,82412-9999,偏远区域,40
,,美国,85605-0000,85606-9999,偏远区域,40,,,,,,,,美国,82420-0000,82421-9999,偏远区域,40
,,美国,85616-0000,85618-9999,偏远区域,40,,,,,,,,美国,82423-0000,82423-9999,偏远区域,40
,,美国,85623-0000,85624-9999,偏远区域,40,,,,,,,,美国,82426-0000,82426-9999,偏远区域,40
,,美国,85627-0000,85627-9999,偏远区域,40,,,,,,,,美国,82431-0000,82431-9999,偏远区域,40
,,美国,85629-0000,85631-9999,偏远区域,40,,,,,,,,美国,87732-0000,87732-9999,偏远区域,40
,,美国,85637-0000,85638-9999,偏远区域,40,,,,,,,,美国,87736-0000,87736-9999,偏远区域,40
,,美国,85643-0000,85646-9999,偏远区域,40,,,,,,,,美国,87740-0000,87740-9999,偏远区域,40
,,美国,85735-0000,85735-9999,偏远区域,40,,,,,,,,美国,87747-0000,87747-9999,偏远区域,40
,,美国,85912-0000,85912-9999,偏远区域,40,,,,,,,,美国,87753-0000,87753-9999,偏远区域,40
